ano,mes,tipoDespesa,codDocumento,tipoDocumento,codTipoDocumento,dataDocumento,numDocumento,valorDocumento,urlDocumento,nomeFornecedor,cnpjCpfFornecedor,valorLiquido,valorGlosa,numRessarcimento,codLote,parcela,nome_deputado
2024,12,COMBUSTÍVEIS E LUBRIFICANTES.,7847800,Nota Fiscal Eletrônica,4,2024-12-15T07:06:32,976388,222.68,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7847800,AUTO POSTO CINCO ESTRELAS LTDA,00692418001260,222.68,0.0,,2098457,0,Bia Kicis
2024,3,COMBUSTÍVEIS E LUBRIFICANTES.,7697923,Nota Fiscal Eletrônica,4,2024-03-06T14:19:48,510964,203.46,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7697923,AUTO POSTO CINCO ESTRELAS LTDA,00692418002231,203.46,0.0,,2020929,0,Bia Kicis
2024,11,COMBUSTÍVEIS E LUBRIFICANTES.,7836937,Nota Fiscal Eletrônica,4,2024-11-03T14:28:49,665944,220.7,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7836937,AUTO POSTO CINCO ESTRELAS LTDA,00692418002231,220.7,0.0,,2092485,0,Bia Kicis
2024,12,COMBUSTÍVEIS E LUBRIFICANTES.,7851828,Nota Fiscal Eletrônica,4,2024-12-24T00:25:00,3206,211.08,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7851828,AUTO POSTO EPTG LTDA,34051439000165,211.08,0.0,,2100649,0,Bia Kicis
2024,12,COMBUSTÍVEIS E LUBRIFICANTES.,7850884,Nota Fiscal Eletrônica,4,2024-12-21T18:38:58,5587,290.86,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7850884,AUTO POSTO EPTG LTDA,34051439000165,290.86,0.0,,2100093,0,Bia Kicis
2024,6,COMBUSTÍVEIS E LUBRIFICANTES.,7754327,Nota Fiscal Eletrônica,4,2024-06-16T09:27:30,327288,295.81,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7754327,AUTO POSTO FENIX ODJ EIRELI,25004046000100,295.81,0.0,,2049412,0,Bia Kicis
2024,8,COMBUSTÍVEIS E LUBRIFICANTES.,7786828,Nota Fiscal Eletrônica,4,2024-08-01T00:00:00,11037,238.58,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7786828,AUTO POSTO GOLDEN GAS 202 LTDA,30880112000145,238.58,0.0,,2065726,0,Bia Kicis
2024,6,COMBUSTÍVEIS E LUBRIFICANTES.,7747287,Nota Fiscal Eletrônica,4,2024-06-02T13:33:16,11074,229.99,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7747287,AUTO POSTO LAGO NORTE LTDA,29178006000135,229.99,0.0,,2045568,0,Bia Kicis
2024,7,COMBUSTÍVEIS E LUBRIFICANTES.,7772883,Nota Fiscal Eletrônica,4,2024-07-17T10:36:11,15958,206.95,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7772883,AUTO POSTO LAGO NORTE LTDA,29178006000135,206.95,0.0,,2058864,0,Bia Kicis
2024,1,COMBUSTÍVEIS E LUBRIFICANTES.,7676949,Nota Fiscal Eletrônica,4,2024-01-27T00:00:00,1619,203.4,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7676949,AUTO POSTO LAGO NORTE LTDA,29178006000135,203.4,0.0,,2007021,0,Bia Kicis
2024,1,COMBUSTÍVEIS E LUBRIFICANTES.,7678456,Nota Fiscal Eletrônica,4,2024-01-25T00:00:00,28883,141.05,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7678456,AUTO POSTO LAGO NORTE LTDA,29178006000135,141.05,0.0,,2007835,0,Bia Kicis
2024,1,COMBUSTÍVEIS E LUBRIFICANTES.,7672900,Nota Fiscal Eletrônica,4,2024-01-11T00:00:00,29319,209.29,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7672900,AUTO POSTO LAGO NORTE LTDA,29178006000135,209.29,0.0,,2004697,0,Bia Kicis
2024,1,COMBUSTÍVEIS E LUBRIFICANTES.,7675523,Nota Fiscal Eletrônica,4,2024-01-24T12:29:04,30241,213.51,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7675523,AUTO POSTO LAGO NORTE LTDA,29178006000135,213.51,0.0,,2006185,0,Bia Kicis
2024,2,COMBUSTÍVEIS E LUBRIFICANTES.,7687788,Nota Fiscal Eletrônica,4,2024-02-17T00:00:00,3124,201.92,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7687788,AUTO POSTO LAGO NORTE LTDA,29178006000135,201.92,0.0,,2013520,0,Bia Kicis
2024,3,COMBUSTÍVEIS E LUBRIFICANTES.,7701341,Nota Fiscal Eletrônica,4,2024-03-08T22:33:17,31621,215.12,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7701341,AUTO POSTO LAGO NORTE LTDA,29178006000135,215.12,0.0,,2020956,0,Bia Kicis
2024,2,COMBUSTÍVEIS E LUBRIFICANTES.,7688679,Nota Fiscal Eletrônica,4,2024-02-08T00:00:00,31657,216.63,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7688679,AUTO POSTO LAGO NORTE LTDA,29178006000135,216.63,0.0,,2013939,0,Bia Kicis
2024,3,COMBUSTÍVEIS E LUBRIFICANTES.,7697358,Nota Fiscal Eletrônica,4,2024-03-04T08:50:40,32723,202.8,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7697358,AUTO POSTO LAGO NORTE LTDA,29178006000135,202.8,0.0,,2018732,0,Bia Kicis
2024,2,COMBUSTÍVEIS E LUBRIFICANTES.,7690620,Nota Fiscal Eletrônica,4,2024-02-23T00:00:00,32787,217.38,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7690620,AUTO POSTO LAGO NORTE LTDA,29178006000135,217.38,0.0,,2015040,0,Bia Kicis
2024,3,COMBUSTÍVEIS E LUBRIFICANTES.,7695941,Nota Fiscal Eletrônica,4,2024-03-01T23:42:14,32883,218.03,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7695941,AUTO POSTO LAGO NORTE LTDA,29178006000135,218.03,0.0,,2017975,0,Bia Kicis
2024,4,COMBUSTÍVEIS E LUBRIFICANTES.,7721568,Nota Fiscal Eletrônica,4,2024-04-18T08:35:45,34711,212.26,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7721568,AUTO POSTO LAGO NORTE LTDA,29178006000135,212.26,0.0,,2031716,0,Bia Kicis
2024,3,COMBUSTÍVEIS E LUBRIFICANTES.,7710880,Nota Fiscal Eletrônica,4,2024-03-31T15:32:51,35619,198.84,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7710880,AUTO POSTO LAGO NORTE LTDA,29178006000135,198.84,0.0,,2026012,0,Bia Kicis
2024,4,COMBUSTÍVEIS E LUBRIFICANTES.,7721534,Nota Fiscal Eletrônica,4,2024-04-15T22:17:34,36875,213.0,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7721534,AUTO POSTO LAGO NORTE LTDA,29178006000135,213.0,0.0,,2031716,0,Bia Kicis
2024,5,COMBUSTÍVEIS E LUBRIFICANTES.,7730741,Nota Fiscal,0,2024-05-04T00:00:00,37602,207.14,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3402/2024/7730741.pdf,AUTO POSTO LAGO NORTE LTDA,29178006000135,207.14,0.0,,2036752,0,Bia Kicis
2024,5,COMBUSTÍVEIS E LUBRIFICANTES.,7731159,Nota Fiscal,0,2024-05-05T00:00:00,37699,218.93,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3402/2024/7731159.pdf,AUTO POSTO LAGO NORTE LTDA,29178006000135,218.93,0.0,,2036785,0,Bia Kicis
2024,6,COMBUSTÍVEIS E LUBRIFICANTES.,7760130,Nota Fiscal Eletrônica,4,2024-06-24T08:35:32,38432,217.51,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7760130,AUTO POSTO LAGO NORTE LTDA,29178006000135,217.51,0.0,,2052285,0,Bia Kicis
2024,6,COMBUSTÍVEIS E LUBRIFICANTES.,7749190,Nota Fiscal Eletrônica,4,2024-06-05T21:36:54,39568,189.51,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7749190,AUTO POSTO LAGO NORTE LTDA,29178006000135,189.51,0.0,,2046693,0,Bia Kicis
2024,5,COMBUSTÍVEIS E LUBRIFICANTES.,7742622,Nota Fiscal Eletrônica,4,2024-05-27T08:58:54,40458,213.11,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7742622,AUTO POSTO LAGO NORTE LTDA,29178006000135,213.11,0.0,,2043027,0,Bia Kicis
2024,7,COMBUSTÍVEIS E LUBRIFICANTES.,7774801,Nota Fiscal Eletrônica,4,2024-07-21T21:18:34,41222,216.94,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7774801,AUTO POSTO LAGO NORTE LTDA,29178006000135,216.94,0.0,,2059814,0,Bia Kicis
2024,6,COMBUSTÍVEIS E LUBRIFICANTES.,7755792,Nota Fiscal Eletrônica,4,2024-06-18T09:14:22,41673,196.98,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7755792,AUTO POSTO LAGO NORTE LTDA,29178006000135,196.98,0.0,,2050090,0,Bia Kicis
2024,1,COMBUSTÍVEIS E LUBRIFICANTES.,7672014,Nota Fiscal Eletrônica,4,2024-01-06T00:00:00,44,206.45,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7672014,AUTO POSTO LAGO NORTE LTDA,29178006000135,206.45,0.0,,2004124,0,Bia Kicis
2024,7,COMBUSTÍVEIS E LUBRIFICANTES.,7770138,Nota Fiscal Eletrônica,4,2024-07-11T17:55:21,45271,215.46,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7770138,AUTO POSTO LAGO NORTE LTDA,29178006000135,215.46,0.0,,2057502,0,Bia Kicis
2024,7,COMBUSTÍVEIS E LUBRIFICANTES.,7774797,Nota Fiscal Eletrônica,4,2024-07-19T09:32:58,46183,213.81,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7774797,AUTO POSTO LAGO NORTE LTDA,29178006000135,213.81,0.0,,2059814,0,Bia Kicis
2024,8,COMBUSTÍVEIS E LUBRIFICANTES.,7788875,Nota Fiscal Eletrônica,4,2024-08-15T08:36:22,47647,223.68,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7788875,AUTO POSTO LAGO NORTE LTDA,29178006000135,223.68,0.0,,2066660,0,Bia Kicis
2024,2,COMBUSTÍVEIS E LUBRIFICANTES.,7683936,Nota Fiscal Eletrônica,4,2024-02-03T00:00:00,478170,229.77,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7683936,AUTO POSTO LAGO NORTE LTDA,29178006000135,229.77,0.0,,2011352,0,Bia Kicis
2024,8,COMBUSTÍVEIS E LUBRIFICANTES.,7793137,Nota Fiscal Eletrônica,4,2024-08-20T00:00:00,48383,224.64,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7793137,AUTO POSTO LAGO NORTE LTDA,29178006000135,224.64,0.0,,2068853,0,Bia Kicis
2024,3,COMBUSTÍVEIS E LUBRIFICANTES.,7710072,Nota Fiscal Eletrônica,4,2024-03-24T18:05:58,486414,200.73,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7710072,AUTO POSTO LAGO NORTE LTDA,29178006000135,200.73,0.0,,2025657,0,Bia Kicis
2024,11,COMBUSTÍVEIS E LUBRIFICANTES.,7836920,Nota Fiscal Eletrônica,4,2024-11-22T23:12:22,48718,218.29,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7836920,AUTO POSTO LAGO NORTE LTDA,29178006000135,218.29,0.0,,2092485,0,Bia Kicis
2024,4,COMBUSTÍVEIS E LUBRIFICANTES.,7714389,Nota Fiscal Eletrônica,4,2024-04-07T10:21:44,488938,216.61,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7714389,AUTO POSTO LAGO NORTE LTDA,29178006000135,216.61,0.0,,2027927,0,Bia Kicis
2024,8,COMBUSTÍVEIS E LUBRIFICANTES.,7793127,Nota Fiscal Eletrônica,4,2024-08-27T21:46:27,49301,205.68,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7793127,AUTO POSTO LAGO NORTE LTDA,29178006000135,205.68,0.0,,2068848,0,Bia Kicis
2024,5,COMBUSTÍVEIS E LUBRIFICANTES.,7728846,Nota Fiscal Eletrônica,4,2024-05-01T00:00:00,494594,213.07,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7728846,AUTO POSTO LAGO NORTE LTDA,29178006000135,213.07,0.0,,2035506,0,Bia Kicis
2024,5,COMBUSTÍVEIS E LUBRIFICANTES.,7737182,Nota Fiscal Eletrônica,4,2024-05-17T14:14:06,498443,223.51,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7737182,AUTO POSTO LAGO NORTE LTDA,29178006000135,223.51,0.0,,2040763,0,Bia Kicis
2024,12,COMBUSTÍVEIS E LUBRIFICANTES.,7846841,Nota Fiscal Eletrônica,4,2024-12-13T13:20:45,49973,238.47,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7846841,AUTO POSTO LAGO NORTE LTDA,29178006000135,238.47,0.0,,2097938,0,Bia Kicis
2024,5,COMBUSTÍVEIS E LUBRIFICANTES.,7742650,Nota Fiscal Eletrônica,4,2024-05-25T09:47:39,500053,217.02,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7742650,AUTO POSTO LAGO NORTE LTDA,29178006000135,217.02,0.0,,2043041,0,Bia Kicis
2024,9,COMBUSTÍVEIS E LUBRIFICANTES.,7804030,Nota Fiscal Eletrônica,4,2024-09-14T20:32:54,50499,226.64,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7804030,AUTO POSTO LAGO NORTE LTDA,29178006000135,226.64,0.0,,2074489,0,Bia Kicis
2024,6,COMBUSTÍVEIS E LUBRIFICANTES.,7760127,Nota Fiscal Eletrônica,4,2024-06-21T19:34:31,507040,215.72,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7760127,AUTO POSTO LAGO NORTE LTDA,29178006000135,215.72,0.0,,2052285,0,Bia Kicis
2024,9,COMBUSTÍVEIS E LUBRIFICANTES.,7805441,Nota Fiscal Eletrônica,4,2024-09-22T21:19:57,51207,219.61,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7805441,AUTO POSTO LAGO NORTE LTDA,29178006000135,219.61,0.0,,2075223,0,Bia Kicis
2024,9,COMBUSTÍVEIS E LUBRIFICANTES.,7805435,Nota Fiscal Eletrônica,4,2024-09-19T09:36:48,51585,228.74,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7805435,AUTO POSTO LAGO NORTE LTDA,29178006000135,228.74,0.0,,2075223,0,Bia Kicis
2024,7,COMBUSTÍVEIS E LUBRIFICANTES.,7777139,Nota Fiscal Eletrônica,4,2024-07-30T06:19:03,517506,212.54,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7777139,AUTO POSTO LAGO NORTE LTDA,29178006000135,212.54,0.0,,2060969,0,Bia Kicis
2024,9,COMBUSTÍVEIS E LUBRIFICANTES.,7805437,Nota Fiscal Eletrônica,4,2024-09-20T23:21:41,51770,237.34,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7805437,AUTO POSTO LAGO NORTE LTDA,29178006000135,237.34,0.0,,2075223,0,Bia Kicis
2024,9,COMBUSTÍVEIS E LUBRIFICANTES.,7799039,Nota Fiscal Eletrônica,4,2024-09-09T23:22:53,52150,220.37,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7799039,AUTO POSTO LAGO NORTE LTDA,29178006000135,220.37,0.0,,2072066,0,Bia Kicis
2024,8,COMBUSTÍVEIS E LUBRIFICANTES.,7788876,Nota Fiscal Eletrônica,4,2024-08-18T08:28:10,522680,218.04,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7788876,AUTO POSTO LAGO NORTE LTDA,29178006000135,218.04,0.0,,2066660,0,Bia Kicis
2024,8,COMBUSTÍVEIS E LUBRIFICANTES.,7780170,Nota Fiscal Eletrônica,4,2024-08-01T22:08:38,54156,204.82,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7780170,AUTO POSTO LAGO NORTE LTDA,29178006000135,204.82,0.0,,2062504,0,Bia Kicis
2024,11,COMBUSTÍVEIS E LUBRIFICANTES.,7836844,Nota Fiscal Eletrônica,4,2024-11-24T20:28:35,546163,223.78,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7836844,AUTO POSTO LAGO NORTE LTDA,29178006000135,223.78,0.0,,2092485,0,Bia Kicis
2024,11,COMBUSTÍVEIS E LUBRIFICANTES.,7836871,Nota Fiscal Eletrônica,4,2024-11-27T13:04:41,546770,231.61,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7836871,AUTO POSTO LAGO NORTE LTDA,29178006000135,231.61,0.0,,2092485,0,Bia Kicis
2024,10,COMBUSTÍVEIS E LUBRIFICANTES.,7836942,Nota Fiscal Eletrônica,4,2024-10-25T07:48:16,56067,216.37,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7836942,AUTO POSTO LAGO NORTE LTDA,29178006000135,216.37,0.0,,2092484,0,Bia Kicis
2024,10,COMBUSTÍVEIS E LUBRIFICANTES.,7822670,Nota Fiscal Eletrônica,4,2024-10-29T10:50:45,56344,239.4,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7822670,AUTO POSTO LAGO NORTE LTDA,29178006000135,239.4,0.0,,2084802,0,Bia Kicis
2024,8,COMBUSTÍVEIS E LUBRIFICANTES.,7793143,Nota Fiscal Eletrônica,4,2024-08-25T00:00:00,56766,211.67,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7793143,AUTO POSTO LAGO NORTE LTDA,29178006000135,211.67,0.0,,2068853,0,Bia Kicis
2024,12,COMBUSTÍVEIS E LUBRIFICANTES.,7850520,Nota Fiscal Eletrônica,4,2024-12-18T06:51:46,57343,242.93,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7850520,AUTO POSTO LAGO NORTE LTDA,29178006000135,242.93,0.0,,2099888,0,Bia Kicis
2024,12,COMBUSTÍVEIS E LUBRIFICANTES.,7850834,Nota Fiscal Eletrônica,4,2024-12-22T10:54:23,57573,190.15,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7850834,AUTO POSTO LAGO NORTE LTDA,29178006000135,190.15,0.0,,2100078,0,Bia Kicis
2024,10,COMBUSTÍVEIS E LUBRIFICANTES.,7817323,Nota Fiscal Eletrônica,4,2024-10-12T09:28:46,61365,217.4,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7817323,AUTO POSTO LAGO NORTE LTDA,29178006000135,217.4,0.0,,2081997,0,Bia Kicis
2024,10,COMBUSTÍVEIS E LUBRIFICANTES.,7822608,Nota Fiscal Eletrônica,4,2024-10-16T14:34:46,61691,231.95,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7822608,AUTO POSTO LAGO NORTE LTDA,29178006000135,231.95,0.0,,2084802,0,Bia Kicis
2024,10,COMBUSTÍVEIS E LUBRIFICANTES.,7822616,Nota Fiscal Eletrônica,4,2024-10-23T06:47:08,62193,223.02,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7822616,AUTO POSTO LAGO NORTE LTDA,29178006000135,223.02,0.0,,2084802,0,Bia Kicis
2024,11,COMBUSTÍVEIS E LUBRIFICANTES.,7836930,Nota Fiscal Eletrônica,4,2024-11-17T08:18:32,64178,241.97,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7836930,AUTO POSTO LAGO NORTE LTDA,29178006000135,241.97,0.0,,2092485,0,Bia Kicis
2024,12,COMBUSTÍVEIS E LUBRIFICANTES.,7853106,Nota Fiscal Eletrônica,4,2024-12-31T18:27:39,66867,218.4,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7853106,AUTO POSTO LAGO NORTE LTDA,29178006000135,218.4,0.0,,2101396,0,Bia Kicis
2024,4,COMBUSTÍVEIS E LUBRIFICANTES.,7728053,Nota Fiscal Eletrônica,4,2024-04-26T22:19:54,8003,202.88,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7728053,AUTO POSTO LAGO NORTE LTDA,29178006000135,202.88,0.0,,2035026,0,Bia Kicis
2024,12,COMBUSTÍVEIS E LUBRIFICANTES.,7844113,Nota Fiscal Eletrônica,4,2024-12-10T20:08:08,804718,243.67,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7844113,AUTO POSTO LS COMERCIO DE DERIVADOS DE PETROLEO LTDA,05256794000172,243.67,0.0,,2096537,0,Bia Kicis
2024,8,COMBUSTÍVEIS E LUBRIFICANTES.,7798933,Nota Fiscal Eletrônica,4,2024-08-15T19:06:33,46,193.66,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7798933,AUTO POSTO ORIGINAL BRASILIA 409 DERIVADOS DE PETROLEO LTDA,20645413000130,193.66,0.0,,2072065,0,Bia Kicis
2024,6,COMBUSTÍVEIS E LUBRIFICANTES.,7760719,Nota Fiscal Eletrônica,4,2024-06-27T11:43:28,746773,222.56,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7760719,AUTO POSTO ORIGINAL BRASILIA 409 DERIVADOS DE PETROLEO LTDA,20645413000130,222.56,0.0,,2052600,0,Bia Kicis
2024,11,COMBUSTÍVEIS E LUBRIFICANTES.,7863932,Nota Fiscal Eletrônica,4,2024-11-24T00:00:00,797130,241.71,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7863932,AUTO POSTO ORIGINAL BRASILIA 409 DERIVADOS DE PETROLEO LTDA,20645413000130,241.71,0.0,,2107750,0,Bia Kicis
2024,11,COMBUSTÍVEIS E LUBRIFICANTES.,7836922,Nota Fiscal Eletrônica,4,2024-11-18T16:09:24,1088039,219.42,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7836922,AUTO POSTO PETER PAN 01 LTDA,05000684000226,219.42,0.0,,2092485,0,Bia Kicis
2024,1,COMBUSTÍVEIS E LUBRIFICANTES.,7673660,Nota Fiscal Eletrônica,4,2024-01-15T19:35:59,1330527,200.01,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7673660,AUTO POSTO SOF NORTE LTDA,03951672000170,200.01,0.0,,2005203,0,Bia Kicis
2024,2,COMBUSTÍVEIS E LUBRIFICANTES.,7683562,Nota Fiscal Eletrônica,4,2024-02-06T00:00:00,956282,207.06,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7683562,AUTO POSTO SOF NORTE LTDA,03951672000170,207.06,0.0,,2011137,0,Bia Kicis
2024,8,COMBUSTÍVEIS E LUBRIFICANTES.,7780171,Nota Fiscal Eletrônica,4,2024-08-04T18:26:13,51772,230.1,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7780171,AUTO POSTO SOMAR LTDA,19953783000156,230.1,0.0,,2062504,0,Bia Kicis
2024,8,COMBUSTÍVEIS E LUBRIFICANTES.,7786976,Nota Fiscal Eletrônica,4,2024-08-08T16:43:21,67073,235.94,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7786976,AUTO POSTO VIA ESTRUTURAL LTDA - LAGO SUL,23597031000258,235.94,0.0,,2065726,0,Bia Kicis
2024,10,COMBUSTÍVEIS E LUBRIFICANTES.,7850865,Nota Fiscal Eletrônica,4,2024-10-31T13:06:52,71797,214.96,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7850865,AUTO POSTO VIA ESTRUTURAL LTDA - LAGO SUL,23597031000258,214.96,0.0,,2100090,0,Bia Kicis
2024,8,COMBUSTÍVEIS E LUBRIFICANTES.,7788868,Nota Fiscal Eletrônica,4,2024-08-12T15:20:03,2654121,221.57,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7788868,AUTO SHOPPING DERIVADOS DE PETROLEO LTDA,37063328001058,221.57,0.0,,2066660,0,Bia Kicis
2024,10,COMBUSTÍVEIS E LUBRIFICANTES.,7850853,Nota Fiscal Eletrônica,4,2024-10-12T00:00:00,2766800,208.29,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7850853,AUTO SHOPPING DERIVADOS DE PETROLEO LTDA,37063328001058,208.29,0.0,,2100084,0,Bia Kicis
2024,4,COMBUSTÍVEIS E LUBRIFICANTES.,7743784,Nota Fiscal,0,2024-04-20T00:00:00,764898,208.92,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3402/2024/7743784.pdf,AUTO SHOPPING DERIVADOS DE PETROLEO LTDA,37063328002372,208.92,0.0,,2043595,0,Bia Kicis
2024,4,COMBUSTÍVEIS E LUBRIFICANTES.,7723614,Nota Fiscal Eletrônica,4,2024-04-20T15:39:58,764898,208.92,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7723614,AUTO SHOPPING DERIVADOS DE PETROLEO LTDA,37063328002372,208.92,0.0,,2032761,0,Bia Kicis
2024,9,COMBUSTÍVEIS E LUBRIFICANTES.,7796729,Nota Fiscal Eletrônica,4,2024-09-03T00:00:00,667247,232.05,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7796729,AUTO SHOPPING DERIVADOS DE PETROLEO LTDA,37063328003000,232.05,0.0,,2070717,0,Bia Kicis
